tax_id	species	genus	family	order	class	phylum	superkingdom	F153_concat_SUP_FilteredReads	F155_concat_SUP_FilteredReads	F157_concat_SUP_FilteredReads	F159_concat_SUP_FilteredReads	F161_concat_SUP_FilteredReads	F151_concat_SUP_FilteredReads	F149_concat_SUP_FilteredReads	F147_concat_SUP_FilteredReads	F145_concat_SUP_FilteredReads	F143_concat_SUP_FilteredReads	F141_concat_SUP_FilteredReads	F137_concat_SUP_FilteredReads	F136_concat_SUP_FilteredReads	F138_concat_SUP_FilteredReads	F140_concat_SUP_FilteredReads	F142_concat_SUP_FilteredReads	F144_concat_SUP_FilteredReads	F146_concat_SUP_FilteredReads	F148_concat_SUP_FilteredReads	F150_concat_SUP_FilteredReads	F152_concat_SUP_FilteredReads	F154_concat_SUP_FilteredReads	F156_concat_SUP_FilteredReads	F158_concat_SUP_FilteredReads	F160_concat_SUP_FilteredReads	F162_concat_SUP_FilteredReads	F164_concat_SUP_FilteredReads	F166_concat_SUP_FilteredReads	F168_concat_SUP_FilteredReads	F170_concat_SUP_FilteredReads	F139_concat_SUP_FilteredReads	F135_concat_SUP_FilteredReads	F165_concat_SUP_FilteredReads	F167_concat_SUP_FilteredReads	F171_concat_SUP_FilteredReads	F169_concat_SUP_FilteredReads	F172_concat_SUP_FilteredReads	F173_concat_SUP_FilteredReads	F174_concat_SUP_FilteredReads	F118_concat_SUP_FilteredReads
83661	Desulfonispora thiosulfatigenes	Desulfonispora	Peptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	15.407424195379182					15.82784522919928		10.163614394407798	18.707366962883437	17.872771553183533	45.454159327900086	24.172649076796333	27.128625882722197	23.559707889690525	18.04134754271793	18.935716371631568			15.493538389398417	10.138350991824865		19.91614363484104			29.065155402536444	29.753191883299365	28.87639033688029				22.739564991161355		13.657902381963243			21.341022165220053		17.863484615074523		61.58774911652392
83683	Lactobacillus amylolyticus	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	2064.4614259388213	1910.5875417388368	6585.028601274505	9031.829678182849	118.3621614381629	3128.626924477934	2738.4118278668266	143.81436444556786	12045.838957830769	7395.871673539054	116.13250701350351		15402.998363932413	13348.756974431615	21913.25015123322	3435.8422117978644	1068.9331843715377	9659.189048703078	6902.185531429263	2693.0389859401776	4866.776846955382	5679.955430607388	4737.33666581058	6428.127635380034	4482.228649714237	2215.15597561984	3190.109428060471	1051.0498731530556	7868.780125838864	75.26355424919173	136.8398592289642	420.1194911862137	462.5104773584925	3622.587518968896	4974.208420870601	4392.585547206059		1605.1957261037403	3721.5227116514593	23364.09214997925
839	Prevotella ruminicola	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	15.883487662572795			163.01352220223728		56.287953459424365	99.23059754276402	21.187703149620862	13.85430244698361		15.96561246373935	62.631732711462	64.78937835969691		19.296999419903475	92.79317716413216			23.25191564786793		38.99069467555348	21.61608356486306		100.51757372503252	22.586262821176472		102.28728149851656						102.8032691461176			15.694774723613268			29.188631589522306	
840	Prevotella loescheii	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	18.08387279614992		22.16581495553277	29.463950153130277		21.610554291248896	21.25190536719514	48.231311971618425	43.90624982854956			15.305561059237034	26.074063143094342	350.0898421143033	15.26600766487288	52.51949549078486					73.20732433959554			53.02833416445701	157.6375113855316		87.20457667164004					78.6952987390051	105.97342554252548							
84024	Clostridium disporicum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																		93.40640938697776	134.9232650436183		30.263935821116476		65.65024980436881					404.3464369383981												
84026	[Clostridium] methylpentosum		Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	23.513145868153533		36.178236897906544			17.63098228595814		51.79212970355711	22.008391725550904	55.98047085587032	44.8997323622043	211.08684591353384	19.184224022926124	29.01146801175933	15.200142019954251	36.70123841859834		26.797864172121024	18.752984843194927	58.13505710351737		66.32953417548757		18.986560784361355		10.471429221930968	12.061891419492175	63.67555673508041			98.11641152057588	11.579033825677357	33.87311266089516		14.765605573858158	18.28996410212596		46.79345066688401		20.568599448210723
84030	Lacrimispora saccharolytica	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1417.793967621025	298.5358112745076	1567.5319760023249	4355.804961870921	460.14149280274	4030.705754561334	1560.573901774443	1740.3951951615024	1770.596294499605	2250.560862545125	5484.416253039341	3034.251445257933	2919.366599669579	2614.3024301209525	3851.3927403202	1507.810735054592	233.0756790079616	2176.799302261911	644.7133428401648	5524.3122264810345	2572.8900387820668	3292.961255880981	438.4716556984089	1479.9571727205698	4275.480254825027	4016.323392970504	4261.244985762534	717.520911041388	464.8779844826756	77.69365672062561	1327.1038204179556	709.2459359377075	3042.0119571414216	459.1324070519183	186.9701858424916	2666.9974803685022	1128.6943573378471	761.696675171573	686.4484500558731	4904.237439523743
84032	Pseudoclostridium thermosuccinogenes	Pseudoclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	2447.230774618352	50.69110088014698	229.2187261971952	24.256963427958723	50.15762071911668	193.47558498077493	64.32310765234166	158.49718394653385	271.1161079705491	158.4419008955853	356.1702889252966	113.59877031050998	409.7695660711419	273.463209170787	69.70853717591605	478.1168165857657	225.10547296855523	165.26451706957403	597.6057482957262	750.9305363565345	89.59450731757093	193.0146568029212	284.74836731539125	327.946725822869	89.27999276522628	148.0360705117009	424.6533721386989	185.41825504782665	88.16085953875394	51.80519149646318	1009.3849138230746	365.0688094561648	196.0815909392761	101.74634886648576	98.57826388970516	203.0003569462337	228.34858638954947	139.65053448781407	299.43280818528547	79.82157178606047
84037	Syntrophococcus sucromutans	Syntrophococcus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria			13.918524930460045								19.10889721149097																						12.26190081463207							20.052849610486977
853	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria			23.316496098517906																														19.385168062968702							
85831	Bacteroides acidifaciens	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	30.783228984641905		23.01152884637218	64.62459010333536		27.051931713017243	28.700166008297803	23.362429562802983	28.311280430681737	77.49577533833045	40.2949724569658	62.62833848727059	12.872859146503618		14.034693628419925	167.94647804241637	46.09645078939472	88.23495217894352	102.26268856461924		101.85309252168574	146.8121094265874		93.51365077359874	20.42606295460383	86.16878421153247	56.07908010242872				134.90387131719856	39.05825714164798	731.534144974036	22.405051935887		82.69112614038215	26.06239098554407	43.05383529460256	31.047629806704897	
859143	Cytobacillus kochii	Cytobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																			25.258271057989795					
86106	endosymbiont of Acanthamoeba sp. UWC8		Holosporaceae	Holosporales	Alphaproteobacteria	Proteobacteria	Bacteria			26.596363753498157					40.35190223704488				28.35206212471454	16.035190288836183			23.75139583897856				19.2507895458156		15.75790479850802			24.09002543874197								145.62451427042654							
86956	Pectinatus cerevisiiphilus	Pectinatus	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria				26.17737105870718							18.67846572157413																													
87012	Helicobacter mesocricetorum	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria			19.254170406564025					10.321349797732411													12.540714285870015													13.146514137689223						
871325	Bacteroides faecichinchillae	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria										18.464834964700128																														
87458	Facklamia tabacinasalis	Facklamia	Aerococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																									20.08650573933611															
876	Desulfovibrio desulfuricans	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria				60.28246057680378															29.6888753579502																					28.20528024369836
879566	Acetatifactor muris	Acetatifactor	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1185.4072801811787	549.312521159044	1388.7710987397115	421.1559490415572	102.17552346311112	2307.691083367028	303.08976661401505	955.1648683453698	1273.4182039866678	860.2619592120801	4450.983532230526	631.0934967368628	1751.988747729397	1252.8742008524002	2287.2566055718144	773.156383808496	455.9848351068649	2352.162667515719	1240.7916839935842	1194.466522258193	142.99373553478802	896.8665820931899	345.5710486896471	1070.1335977771594	3081.083403229813	1668.9350299184166	2375.7390882720165	776.4640567367613	474.11429782392565	92.69675123254392	1995.0187716920675	1081.7800287851871	2076.6445545308707	43.10282062431059	81.29169302266143	1034.7861361586206	248.57497238997584	1049.9801284804416	332.360593381707	2791.0064036109875
879969	Macellibacteroides fermentans	Macellibacteroides	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				30.881582870507504																				17.21136071867455																
884684	Mageeibacillus indolicus	Mageeibacillus	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	30.36187237319699								33.30696095253727				27.81786442369865					15.164991072868933	18.49095118594201				52.704204135804936					19.41175097472733			15.676185045789708		17.27432083704581						13.988154770146062	
885040	Enterobacter soli	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria								25.707244724132085																																
889453	Alkalitalea saponilacus	Alkalitalea	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria																																	15.254634568691817							
89014	Blautia luti	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria			14.539156506135589			20.08145212804156		12.314028461051114		13.9073006788616	22.113495977008245	20.026601912704024			17.065385540796022									10.907757204130514	20.010560190167485	14.131428086360357							32.14903781601579			16.141377192732286				21.068069745107582
89153	[Clostridium] hylemonae	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	18.44165270676603	12.962692027838022	69.09849762043038	67.02772151409367		45.993540958034494	16.259597706410954	36.32333813369154	46.178275929712896	16.709595402063595	99.58977809874683	50.51165659813881	83.50085543470207	122.54787192677804	108.35690710072754	34.20794858842532	17.727934727326414	49.90294681352216	49.8628352457181	77.01074282216938	61.1699068955142	62.237714095010126	11.562787344008294	47.984811767542766	157.3785781583655	53.7671438303144	307.4865568543907		14.050826137962344		85.00861846830863	14.710705258666252	64.56387321187398		18.86729070274885	107.53683845667872	26.65271022650648	66.70714630272002	27.63860825934031	116.7528824467901
901	Desulfovibrio piger	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria											14.061033704651772	57.79642386735932	19.932374919176784							27.13409265640304					32.69744567273377				23.65928138355424								16.160935102918614	17.91694398374711		52.07696740122736
90244	Oligella ureolytica	Oligella	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																									11.047800872302014															
915173	Faecalicoccus acidiformans	Faecalicoccus	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria	32.04355549698349																																							
915180	Caecibacterium sporoformans	Caecibacterium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria															20.092906962787065		42.81072573565448	12.188516056719129	320.6660716629858			22.78463518783037		16.073575880096286					57.25856415886094											38.51254694153848
91604	Candidatus Paracaedibacter acanthamoebae	Candidatus Paracaedibacter	Candidatus Paracaedibacteraceae	Holosporales	Alphaproteobacteria	Proteobacteria	Bacteria			107.19949704976536	63.0952832813008		78.15000066912711		186.9278988996743		36.04661416153318	53.79623078123715		270.4723835050197	166.30419749947004	15.15955768018319	24.064432905800786		95.19394477982664			38.42511307654512	124.98420519990884	11.666939349786093	58.27444315515692	122.48352525725944	34.12326611692735							77.26627581478745	16.015909239173286		42.08354219666226			33.05068820275281	
927083	Sandaracinus amylolyticus	Sandaracinus	Sandaracinaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria								16.076833550920444																																
933080	Oxalobacter vibrioformis	Oxalobacter	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	81.09350917640228		159.2898187565524		39.03941600780812	65.1250207905971	153.20542781585524	95.45619920859014	82.11267856260194	114.14761151152592	175.2564957686164	115.14985287936108	32.070384970938385	51.09109018037992	106.252353491611	124.355237821901	30.080738663912136	68.11688399362299	68.13446505388778	91.1318238393796	30.048149735676528	211.4984371227397	12.026544652556042	143.31551528647455	97.42151678302686	603.1742806991606	56.07908008876342	117.1720718259343	12.005665574091951		292.32112558042115	14.020490569563096	798.8760154358796	90.0894894643204	28.03806602293722	104.20686639173512	74.17754948950085	123.15399398223524	25.038400153600616	116.16417775035838
94	Stella humosa	Stella	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria																										18.98059003152177														
940149	Dongia rigui	Dongia	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria				53.49758105418597																																				
944	Ehrlichia canis	Ehrlichia	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria																																	35.80689656405397							
946333	Rhizobacter gummiphilus	Rhizobacter		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria								21.67633778870615																																
947835	Lactobacillus rodentium	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		339.5189088135373						20.14873003054152							852.2570698785454			572.6642139911576					689.817515021628	1262.325887483602												36.52505046733462				12.317739608779478
948	Anaplasma phagocytophilum	Anaplasma	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria												15.219647584649142				13.941517566666995																	64.53198643416083							
94868	Lacrimispora algidixylanolytica	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	41.60521031065952	24.96338753815801	52.66694645484155	147.8718309376531	13.043703383439947	265.4590344640298	48.61902704523027	66.18825044681955	36.19821248909739	55.8321544957734	125.53808151798818	55.31152360774738	57.59462808733945	53.95608244050815	168.75792409786445	57.255879392544685		120.20104932226586	26.573978568626604	66.9921181119685	50.250616884208384	88.50102443817008		20.620100154748556	112.79727224804434	170.1372315750771	197.90127678723368	24.401194095721472	13.746674315534126		84.15371083127573		217.7621243323564	22.27149075036803	16.024581500516728	60.75127439913962	39.05094092465652	70.94125087631164	12.421132921492028	221.35048685610053
95149	Helicobacter pametensis	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria													12.219326933059316	15.52857192840088				12.673748483236336		41.77427333718851	17.78742198177198																			
96565	Lactobacillus hamsteri	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	43.83766512870834	15.85142629446233					123.0344139666596		25.780787784079305	31.499811255576542			23.97563550625467	11.753885218402864	49.89957037061596		19.09505649950254	510.9900746651672			53.36274927246527	13.563433662795711		2915.2125985537905					159.561072986755			19.656045491628856		134.2849660301003	240.60407450162455			26.06341153570016	39.81928290080931	333.69951843854614
